Concepto;Sub concepto;Año_Recaudo;Mes; Monto 
Impuestos Sobre el Uso de Bienes y Licencias;Derecho de Circulación Vehículos de Motor;2019; Septiembre ; 110,479,087.00 
Impuestos Sobre el Uso de Bienes y Licencias;Impuesto Sobre Tramitación de Documentos;2019; Septiembre ; -   
Impuestos Sobre el Uso de Bienes y Licencias;Licencias para portar Armas de Fuego;2019; Septiembre ; -   
Impuestos Sobre el Uso de Bienes y Licencias;Imp Específico Bancas (Lotería y Deportivas);2019; Septiembre ; 104,087,064.91 
Impuestos Sobre el Uso de Bienes y Licencias;Otros;2019; Septiembre ; 9,690.02 
Accesorios Sobre Impuestos Internos a Mercancías y Servicios;Accesorios Sobre Impuestos Internos a Mercancías y Servicios;2019; Septiembre ; 112,979,178.46 
Impuestos s/el Comercio y las Transacciones Comercio Exterior;Salida de Pasajeros al Exterior por Aeropuertos;2019; Septiembre ; 570,996,459.77 
Impuestos s/el Comercio y las Transacciones Comercio Exterior;Derechos Consulares    ;2019; Septiembre ; -   
Impuestos s/el Comercio y las Transacciones Comercio Exterior;Otros;2019; Septiembre ; 315,485.00 
Impuestos s/el Comercio y las Transacciones Comercio Exterior;Accesorios de Impuestos Sobre el Comercio Exterior;2019; Septiembre ; -   
Impuestos Ecológico;Impuesto Emisiones CO2;2019; Septiembre ; 56,451,235.77 
Ingresos por Contraprestación ;Ventas de Bienes y Servicios;2019; Septiembre ; -   
Ingresos por Contraprestación ;Tasas Tarjetas de Turismo;2019; Septiembre ; 237,846,875.40 
Ingresos por Contraprestación ;Derechos Administrativos;2019; Septiembre ; 6,121,964.94 
Ingresos por Contraprestación ;Accesorios de Derechos Administrativos;2019; Septiembre ; -   
Otros Ingresos;Regalía Neta de Fundición Minera (RNF);2019; Septiembre ; 172,858,112.40 
Otros Ingresos;Multas y Sanciones;2019; Septiembre ; 23,441,558.48 
Otros Ingresos;Ingresos Diversos;2019; Septiembre ; 5,966,147.91 
Otros Ingresos;Contribución GLP;2019; Septiembre ; 716,734,957.24 
Otros Ingresos;Otros;2019; Septiembre ; 204,823.54 
Impuestos Sobre la Renta de las Personas Físicas ;Impuesto S/Renta de las Personas Físicas Ley 11-92;2019; Octubre ; 193,492,632.44 
Impuestos Sobre la Renta de las Personas Físicas ;Impuesto S/Renta de los Salarios Ley 11-92;2019; Octubre ; 3,543,011,388.39 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Prestación Serv. Grales.;2019; Octubre ; 405,934,946.84 
Impuestos Sobre la Renta de las Personas Físicas ;Retención sobre Premios;2019; Octubre ; 26,268,793.13 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Alquileres y Arrendamientos;2019; Octubre ; 66,230,834.83 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Retribuciones Complementarias;2019; Octubre ; 582,345,234.96 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Intereses Personas Físicas;2019; Octubre ; 304,295,406.38 
Impuestos de las Empresas y Otras Corporaciones;Impuesto S/Renta de las Empresas Ley 11-92;2019; Octubre ; 8,337,469,609.84 
Impuestos de las Empresas y Otras Corporaciones;Impuesto Mínimo Anual Minero;2019; Octubre ; -   
Impuestos de las Empresas y Otras Corporaciones;Impuesto S/Utilidades Mineras (PUN);2019; Octubre ; -   
Impuestos de las Empresas y Otras Corporaciones;Impuesto Sobre Ventas Zonas Francas Ley 139-11;2019; Octubre ; 42,031,645.51 
Impuestos de las Empresas y Otras Corporaciones;Impuesto Sobre Ventas Zonas Francas Comerciales;2019; Octubre ; 48,441,459.26 
Impuestos de las Empresas y Otras Corporaciones;Impuesto Casinos de Juego ;2019; Octubre ; 18,405,824.65 
Impuestos de las Empresas y Otras Corporaciones; Impuesto por Juegos Telefónicos;2019; Octubre ; 1,779,364.30 
Impuestos de las Empresas y Otras Corporaciones;Hipodromos;2019; Octubre ; -   
Impuestos de las Empresas y Otras Corporaciones;Retención de 1% S/ Ganancias de Capital (Ley 139-11);2019; Octubre ; 13,481,722.33 
Impuestos de las Empresas y Otras Corporaciones;Retención Intereses Personas Jurídicas;2019; Octubre ; 24,566,382.96 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Dividendos;2019; Octubre ; 856,742,966.11 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Intereses Pagados o Acreditados en el Exterior;2019; Octubre ; 200,341,348.03 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Pagos al Exterior en General;2019; Octubre ; 1,059,235,262.93 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Imp S/Ventas de Bancas (Lotería y Deportivas);2019; Octubre ; 17,899,112.68 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Impuesto sobre Maq Tragamonedas;2019; Octubre ; 58,604,334.24 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Provisión de Bs. y Ss. Al Estado;2019; Octubre ; 621,375,800.91 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Otras Retenciones;2019; Octubre ; 72,863,815.15 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Otros;2019; Octubre ; 81,847,831.77 
 Accesorios Sobre los Impuestos a los Ingresos;Accesorios Sobre los Impuestos a los Ingresos;2019; Octubre ; 195,834,054.82 
Impuestos Sobre la Propiedad;Operaciones Inmobiliarias;2019; Octubre ; 724,917,295.00 
Impuestos Sobre la Propiedad;Impuestos sobre los Activos (Empresas);2019; Octubre ; 1,684,967,470.49 
Impuestos Sobre la Propiedad;Imp. S/Prop. Inmobiliaria (Persona Física);2019; Octubre ; 109,331,879.47 
Impuestos Sobre la Propiedad;Impuesto Sobre Sucesiones y Donaciones;2019; Octubre ; 50,739,792.96 
Impuestos Sobre la Propiedad;Impuesto Sobre los Activos Financieros(Ley139-11);2019; Octubre ; 445,741.58 
Impuestos Sobre la Propiedad;Imp. Sobre Traspaso Vehículos de Motor;2019; Octubre ; 131,980,331.70 
Impuestos Sobre la Propiedad;Constitución de Cias;2019; Octubre ; 51,872,233.29 
Impuestos Sobre la Propiedad;Impuestos S/Cheques y Transf. Bancarias;2019; Octubre ; 672,653,730.10 
Impuestos Sobre la Propiedad;Actos Traslativos;2019; Octubre ; -   
Impuestos Sobre la Propiedad;Accesorios sobre la Propiedad;2019; Octubre ; 200,341,488.15 
Impuestos Sobre los Bienes y Servicios;ITBIS;2019; Octubre ; 9,389,108,120.99 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuestos Selectivos Prod derivados del Alcohol;2019; Octubre ; 474,892,518.91 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto Selectivo a las cervezas;2019; Octubre ; 1,453,427,664.81 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto Selectivo al Tabaco;2019; Octubre ; 23,623,793.27 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Hidrocarburos 16% Ad-Valorem;2019; Octubre ; 1,884,834,131.01 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Hidrocarburos Específico;2019; Octubre ; 3,780,698,158.05 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto S/Ss. De Telecomunicaciones;2019; Octubre ; 617,574,674.07 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto S/ los Seguros;2019; Octubre ; 567,067,437.83 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Otros;2019; Octubre ; 6,306,143.26 
Impuestos Sobre el Uso de Bienes y Licencias;Imp. Inscripción Vehículos (Primera Placa);2019; Octubre ; 1,084,498,728.43 
Impuestos Sobre el Uso de Bienes y Licencias;Derecho de Circulación Vehículos de Motor;2019; Octubre ; 419,394,358.00 
Impuestos Sobre el Uso de Bienes y Licencias;Impuesto Sobre Tramitación de Documentos;2019; Octubre ; -   
Impuestos Sobre el Uso de Bienes y Licencias;Licencias para portar Armas de Fuego;2019; Octubre ; -   
Impuestos Sobre el Uso de Bienes y Licencias;Imp Específico Bancas (Lotería y Deportivas);2019; Octubre ; 103,044,351.92 
Impuestos Sobre el Uso de Bienes y Licencias;Otros;2019; Octubre ; 11,886.51 
Accesorios Sobre Impuestos Internos a Mercancías y Servicios;Accesorios Sobre Impuestos Internos a Mercancías y Servicios;2019; Octubre ; 119,042,461.36 
Impuestos s/el Comercio y las Transacciones Comercio Exterior;Salida de Pasajeros al Exterior por Aeropuertos;2019; Octubre ; 427,440,461.92 
Impuestos s/el Comercio y las Transacciones Comercio Exterior;Derechos Consulares    ;2019; Octubre ; -   
Impuestos s/el Comercio y las Transacciones Comercio Exterior;Otros;2019; Octubre ; 26,334.00 
Impuestos s/el Comercio y las Transacciones Comercio Exterior;Accesorios de Impuestos Sobre el Comercio Exterior;2019; Octubre ; -   
Impuestos Ecológico;Impuesto Emisiones CO2;2019; Octubre ; 78,576,587.30 
Ingresos por Contraprestación ;Ventas de Bienes y Servicios;2019; Octubre ; -   
Ingresos por Contraprestación ;Tasas Tarjetas de Turismo;2019; Octubre ; 234,227,098.80 
Ingresos por Contraprestación ;Derechos Administrativos;2019; Octubre ; 7,307,764.43 
Ingresos por Contraprestación ;Accesorios de Derechos Administrativos;2019; Octubre ; -   
Otros Ingresos;Regalía Neta de Fundición Minera (RNF);2019; Octubre ; 229,037,039.20 
Otros Ingresos;Multas y Sanciones;2019; Octubre ; 19,985,679.86 
Otros Ingresos;Ingresos Diversos;2019; Octubre ; 3,993,205.26 
Otros Ingresos;Contribución GLP;2019; Octubre ; 897,411,021.49 
Otros Ingresos;Otros;2019; Octubre ; 870,397.64 
Impuestos Sobre la Renta de las Personas Físicas ;Impuesto S/Renta de las Personas Físicas Ley 11-92;2019; Noviembre ; 220,265,411.16 
Impuestos Sobre la Renta de las Personas Físicas ;Impuesto S/Renta de los Salarios Ley 11-92;2019; Noviembre ; 3,395,543,127.63 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Prestación Serv. Grales.;2019; Noviembre ; 410,004,493.52 
Impuestos Sobre la Renta de las Personas Físicas ;Retención sobre Premios;2019; Noviembre ; 37,558,493.48 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Alquileres y Arrendamientos;2019; Noviembre ; 64,269,649.31 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Retribuciones Complementarias;2019; Noviembre ; 113,337,672.39 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Intereses Personas Físicas;2019; Noviembre ; 279,868,655.53 
Impuestos de las Empresas y Otras Corporaciones;Impuesto S/Renta de las Empresas Ley 11-92;2019; Noviembre ; 5,978,064,257.11 
Impuestos de las Empresas y Otras Corporaciones;Impuesto Mínimo Anual Minero;2019; Noviembre ; -   
Impuestos de las Empresas y Otras Corporaciones;Impuesto S/Utilidades Mineras (PUN);2019; Noviembre ; -   
Impuestos de las Empresas y Otras Corporaciones;Impuesto Sobre Ventas Zonas Francas Ley 139-11;2019; Noviembre ; 45,160,522.42 
Impuestos de las Empresas y Otras Corporaciones;Impuesto Sobre Ventas Zonas Francas Comerciales;2019; Noviembre ; 50,723,701.27 
Impuestos de las Empresas y Otras Corporaciones;Impuesto Casinos de Juego ;2019; Noviembre ; 18,004,579.23 
Impuestos de las Empresas y Otras Corporaciones; Impuesto por Juegos Telefónicos;2019; Noviembre ; 2,802,971.44 
Impuestos de las Empresas y Otras Corporaciones;Hipodromos;2019; Noviembre ; -   
Impuestos de las Empresas y Otras Corporaciones;Retención de 1% S/ Ganancias de Capital (Ley 139-11);2019; Noviembre ; 2,935,621.00 
Impuestos de las Empresas y Otras Corporaciones;Retención Intereses Personas Jurídicas;2019; Noviembre ; 21,995,031.74 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Dividendos;2019; Noviembre ; 401,329,226.32 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Intereses Pagados o Acreditados en el Exterior;2019; Noviembre ; 108,595,984.37 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Pagos al Exterior en General;2019; Noviembre ; 1,025,392,084.04 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Imp S/Ventas de Bancas (Lotería y Deportivas);2019; Noviembre ; 19,236,581.15 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Impuesto sobre Maq Tragamonedas;2019; Noviembre ; 58,567,597.69 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Provisión de Bs. y Ss. Al Estado;2019; Noviembre ; 465,076,015.05 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Otras Retenciones;2019; Noviembre ; 79,023,593.01 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Otros;2019; Noviembre ; 89,229,637.63 
 Accesorios Sobre los Impuestos a los Ingresos;Accesorios Sobre los Impuestos a los Ingresos;2019; Noviembre ; 252,385,819.99 
Impuestos Sobre la Propiedad;Operaciones Inmobiliarias;2019; Noviembre ; 620,517,619.53 
Impuestos Sobre la Propiedad;Impuestos sobre los Activos (Empresas);2019; Noviembre ; 160,728,173.62 
Impuestos Sobre la Propiedad;Imp. S/Prop. Inmobiliaria (Persona Física);2019; Noviembre ; 64,545,187.57 
Impuestos Sobre la Propiedad;Impuesto Sobre Sucesiones y Donaciones;2019; Noviembre ; 97,605,133.04 
Impuestos Sobre la Propiedad;Impuesto Sobre los Activos Financieros(Ley139-11);2019; Noviembre ; 459,394.54 
Impuestos Sobre la Propiedad;Imp. Sobre Traspaso Vehículos de Motor;2019; Noviembre ; 107,123,372.03 
Impuestos Sobre la Propiedad;Constitución de Cias;2019; Noviembre ; 37,747,927.89 
Impuestos Sobre la Propiedad;Impuestos S/Cheques y Transf. Bancarias;2019; Noviembre ; 851,918,011.74 
Impuestos Sobre la Propiedad;Actos Traslativos;2019; Noviembre ; -   
Impuestos Sobre la Propiedad;Accesorios sobre la Propiedad;2019; Noviembre ; 159,971,026.55 
Impuestos Sobre los Bienes y Servicios;ITBIS;2019; Noviembre ; 9,417,907,190.20 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuestos Selectivos Prod derivados del Alcohol;2019; Noviembre ; 517,888,692.64 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto Selectivo a las cervezas;2019; Noviembre ; 1,024,175,426.51 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto Selectivo al Tabaco;2019; Noviembre ; 24,758,585.90 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Hidrocarburos 16% Ad-Valorem;2019; Noviembre ; 1,560,994,873.89 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Hidrocarburos Específico;2019; Noviembre ; 3,053,253,485.99 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto S/Ss. De Telecomunicaciones;2019; Noviembre ; 610,549,843.02 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto S/ los Seguros;2019; Noviembre ; 529,400,968.99 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Otros;2019; Noviembre ; 2,044.93 
Impuestos Sobre el Uso de Bienes y Licencias;Imp. Inscripción Vehículos (Primera Placa);2019; Noviembre ; 935,600,443.32 
Impuestos Sobre el Uso de Bienes y Licencias;Derecho de Circulación Vehículos de Motor;2019; Noviembre ; 386,215,548.00 
Impuestos Sobre el Uso de Bienes y Licencias;Impuesto Sobre Tramitación de Documentos;2019; Noviembre ; -   
Impuestos Sobre el Uso de Bienes y Licencias;Licencias para portar Armas de Fuego;2019; Noviembre ; -   
Impuestos Sobre el Uso de Bienes y Licencias;Imp Específico Bancas (Lotería y Deportivas);2019; Noviembre ; 102,466,831.13 
Impuestos Sobre el Uso de Bienes y Licencias;Otros;2019; Noviembre ; 69,164.58 
Accesorios Sobre Impuestos Internos a Mercancías y Servicios;Accesorios Sobre Impuestos Internos a Mercancías y Servicios;2019; Noviembre ; 115,906,981.98 
Impuestos s/el Comercio y las Transacciones Comercio Exterior;Salida de Pasajeros al Exterior por Aeropuertos;2019; Noviembre ; 473,509,200.94 
Impuestos s/el Comercio y las Transacciones Comercio Exterior;Derechos Consulares    ;2019; Noviembre ; -   
Impuestos s/el Comercio y las Transacciones Comercio Exterior;Otros;2019; Noviembre ; 618,571.00 
Impuestos s/el Comercio y las Transacciones Comercio Exterior;Accesorios de Impuestos Sobre el Comercio Exterior;2019; Noviembre ; -   
Impuestos Ecológico;Impuesto Emisiones CO2;2019; Noviembre ; 69,104,317.25 
Ingresos por Contraprestación ;Ventas de Bienes y Servicios;2019; Noviembre ; -   
Ingresos por Contraprestación ;Tasas Tarjetas de Turismo;2019; Noviembre ; 256,579,208.40 
Ingresos por Contraprestación ;Derechos Administrativos;2019; Noviembre ; 2,522,633.00 
Ingresos por Contraprestación ;Accesorios de Derechos Administrativos;2019; Noviembre ; -   
Otros Ingresos;Regalía Neta de Fundición Minera (RNF);2019; Noviembre ; 176,800,328.56 
Otros Ingresos;Multas y Sanciones;2019; Noviembre ; 20,011,801.94 
Otros Ingresos;Ingresos Diversos;2019; Noviembre ; 5,212,651.99 
Otros Ingresos;Contribución GLP;2019; Noviembre ; 809,287,162.59 
Otros Ingresos;Otros;2019; Noviembre ; 224,948.36 
Impuestos Sobre la Renta de las Personas Físicas ;Impuesto S/Renta de las Personas Físicas Ley 11-92;2019; Diciembre ; 619,026,902.85 
Impuestos Sobre la Renta de las Personas Físicas ;Impuesto S/Renta de los Salarios Ley 11-92;2019; Diciembre ; 3,348,286,754.44 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Prestación Serv. Grales.;2019; Diciembre ; 408,329,637.20 
Impuestos Sobre la Renta de las Personas Físicas ;Retención sobre Premios;2019; Diciembre ; 45,444,436.47 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Alquileres y Arrendamientos;2019; Diciembre ; 68,138,087.12 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Retribuciones Complementarias;2019; Diciembre ; 109,958,123.64 
Impuestos Sobre la Renta de las Personas Físicas ;Retención Intereses Personas Físicas;2019; Diciembre ; 262,080,582.11 
Impuestos de las Empresas y Otras Corporaciones;Impuesto S/Renta de las Empresas Ley 11-92;2019; Diciembre ; 8,130,787,900.76 
Impuestos de las Empresas y Otras Corporaciones;Impuesto Mínimo Anual Minero;2019; Diciembre ; -   
Impuestos de las Empresas y Otras Corporaciones;Impuesto S/Utilidades Mineras (PUN);2019; Diciembre ; -   
Impuestos de las Empresas y Otras Corporaciones;Impuesto Sobre Ventas Zonas Francas Ley 139-11;2019; Diciembre ; 49,570,085.96 
Impuestos de las Empresas y Otras Corporaciones;Impuesto Sobre Ventas Zonas Francas Comerciales;2019; Diciembre ; 57,810,146.61 
Impuestos de las Empresas y Otras Corporaciones;Impuesto Casinos de Juego ;2019; Diciembre ; 18,080,476.60 
Impuestos de las Empresas y Otras Corporaciones; Impuesto por Juegos Telefónicos;2019; Diciembre ; 2,638,681.18 
Impuestos de las Empresas y Otras Corporaciones;Hipodromos;2019; Diciembre ; -   
Impuestos de las Empresas y Otras Corporaciones;Retención de 1% S/ Ganancias de Capital (Ley 139-11);2019; Diciembre ; 1,629,989.43 
Impuestos de las Empresas y Otras Corporaciones;Retención Intereses Personas Jurídicas;2019; Diciembre ; 19,341,611.76 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Dividendos;2019; Diciembre ; 419,350,157.78 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Intereses Pagados o Acreditados en el Exterior;2019; Diciembre ; 174,303,697.49 
Impuestos S/ los Ingresos Aplicados Sin Distinción de Persona;Pagos al Exterior en General;2019; Diciembre ; 1,287,609,627.53 
